,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
2315,0,14000,42000.0,60000.0,DebtCon,Mgr,27.0,1.0,0.0,281.06666667,1.0,17.0,
1706,0,12000,102109.0,121229.0,DebtCon,,2.0,0.0,0.0,104.48259122,0.0,25.0,34.767288887
151,1,5000,100882.0,102700.0,HomeImp,Mgr,5.0,0.0,1.0,58.866666667,0.0,16.0,
453,0,6800,71666.0,99913.0,HomeImp,Other,0.0,0.0,1.0,196.46499893,0.0,31.0,35.761604731
5179,0,27900,66027.0,102745.0,DebtCon,ProfExe,9.0,0.0,0.0,298.10325142,1.0,32.0,38.250306047
150,1,5000,40000.0,70500.0,HomeImp,Mgr,0.4,0.0,0.0,61.766666667,2.0,8.0,
5710,0,41800,363737.0,469748.0,HomeImp,ProfExe,4.0,0.0,0.0,327.74375515,4.0,14.0,43.80929207
4626,0,24300,70912.0,98353.0,DebtCon,ProfExe,9.0,1.0,0.0,126.2435974,3.0,26.0,36.372531415
860,0,8700,77930.0,80164.0,HomeImp,Other,20.0,0.0,0.0,350.52840986,1.0,47.0,29.6623601
5630,0,38700,33465.0,71449.0,DebtCon,ProfExe,6.0,0.0,0.0,172.76788802,2.0,17.0,25.312841634
4895,0,25700,43881.0,69954.0,DebtCon,Other,10.0,0.0,0.0,126.47306563,0.0,20.0,40.769061823
4934,1,26000,79714.0,,DebtCon,ProfExe,1.0,0.0,4.0,125.76666667,0.0,23.0,
878,1,8800,50000.0,68000.0,DebtCon,Other,19.0,0.0,0.0,108.9,0.0,16.0,
1822,0,12300,60200.0,77079.0,HomeImp,Office,13.0,0.0,0.0,242.24413818,1.0,32.0,45.394168545
3476,0,18300,12169.0,93564.0,HomeImp,Other,13.0,0.0,1.0,274.48139853,0.0,23.0,30.269218177
3472,0,18300,73510.0,95132.0,DebtCon,Mgr,0.0,0.0,0.0,86.684295749,0.0,17.0,25.244046294
906,0,9000,79259.0,84322.0,HomeImp,Other,22.0,0.0,0.0,359.33227239,1.0,47.0,29.671390341
5231,1,28300,104686.0,136033.0,HomeImp,ProfExe,13.0,0.0,2.0,291.17166139,1.0,27.0,5.7629948717
364,0,6300,,72890.0,HomeImp,Office,1.0,0.0,0.0,41.250113587,0.0,3.0,39.198068218
3787,0,20000,56135.0,93234.0,HomeImp,ProfExe,18.0,0.0,0.0,630.03333333,1.0,24.0,
4475,0,23300,88825.0,104609.0,HomeImp,,8.0,,,,,,28.013238842
5429,0,31900,83226.0,115509.0,DebtCon,Mgr,11.0,0.0,0.0,79.030115608,0.0,34.0,26.521859522
2192,0,13600,,71904.0,,,0.0,0.0,0.0,,0.0,0.0,3.2650833872
4803,0,25100,96627.0,128022.0,DebtCon,ProfExe,1.0,0.0,0.0,197.63347142,3.0,37.0,35.980542351
455,0,6900,75880.0,113612.0,DebtCon,Office,1.0,0.0,0.0,230.80558812,1.0,38.0,17.965883444
4942,0,26100,75164.0,108483.0,DebtCon,Mgr,7.0,0.0,0.0,300.83595806,2.0,28.0,30.071402046
5808,1,50000,69400.0,163000.0,HomeImp,Other,1.3,0.0,1.0,103.13333333,,13.0,
700,0,8100,66691.0,82768.0,DebtCon,,4.0,0.0,0.0,184.19341758,0.0,15.0,32.396509487
2113,0,13300,,72583.0,,,1.0,0.0,0.0,,0.0,0.0,3.7204214203
454,0,6800,75964.0,88754.0,DebtCon,Mgr,19.0,0.0,1.0,298.70048215,0.0,23.0,39.107501643
2965,1,16300,79087.0,102921.0,DebtCon,Sales,23.0,0.0,0.0,256.25308431,0.0,45.0,36.987085694
1905,0,12600,103946.0,113900.0,DebtCon,Other,17.0,0.0,2.0,194.35993932,1.0,16.0,36.414572822
5229,0,28300,137159.0,186153.0,DebtCon,Mgr,0.0,,,112.17281254,,38.0,29.874731494
3659,0,19200,24430.0,128837.0,DebtCon,Other,9.0,0.0,0.0,355.79841245,1.0,10.0,41.147749222
5202,0,28100,32470.0,54522.0,DebtCon,Other,35.0,0.0,0.0,295.49668351,0.0,23.0,38.7994829
1020,0,9500,41541.0,57280.0,DebtCon,Other,6.0,0.0,0.0,69.229369351,1.0,10.0,29.160127076
4711,1,24900,62191.0,83694.0,HomeImp,Other,3.0,0.0,0.0,55.937512295,0.0,14.0,62.110721871
4129,1,21600,144276.0,190797.0,DebtCon,Mgr,0.0,1.0,4.0,313.42732166,2.0,18.0,37.971354949
2991,0,16400,63574.0,88586.0,HomeImp,Other,,0.0,0.0,298.14655172,0.0,20.0,29.153372016
3988,0,20900,16174.0,34886.0,DebtCon,Other,1.0,0.0,0.0,52.303656254,1.0,4.0,29.752732197
468,0,6900,,36191.0,HomeImp,Other,,,,311.86989931,,12.0,30.790620774
1696,0,12000,41182.0,59947.0,HomeImp,Other,23.0,0.0,0.0,118.17993915,0.0,22.0,37.131064161
14,1,2100,71000.0,83850.0,HomeImp,Other,8.0,0.0,1.0,123.0,0.0,16.0,
5327,0,30000,8875.0,57000.0,DebtCon,Other,0.0,0.0,0.0,100.46666667,1.0,6.0,
4504,0,23500,90129.0,141785.0,DebtCon,ProfExe,23.0,1.0,0.0,158.99682446,0.0,25.0,40.331950332
5616,0,38000,97759.0,139899.0,DebtCon,Other,11.0,0.0,0.0,62.858669659,1.0,36.0,41.788492175
3039,0,16500,102552.0,144461.0,DebtCon,Office,1.0,,,136.72448949,2.0,15.0,34.107888816
185,1,5000,81748.0,,DebtCon,ProfExe,14.0,1.0,2.0,144.06666667,2.0,17.0,
4273,1,22300,,135000.0,DebtCon,Office,9.0,,,,,,
1097,0,9800,56188.0,90143.0,HomeImp,Other,17.0,0.0,0.0,171.41365835,0.0,29.0,25.621650412
3172,0,17000,51018.0,108148.0,HomeImp,Office,0.0,,2.0,114.9462923,0.0,23.0,40.241259872
3530,0,18600,20915.0,40098.0,,Office,2.0,0.0,0.0,213.45053689,0.0,16.0,40.250033734
5828,1,50200,34668.0,,DebtCon,Mgr,7.0,1.0,0.0,117.68254783,1.0,5.0,36.72448606
4234,0,22000,70139.0,95042.0,DebtCon,Other,2.0,0.0,0.0,97.908582906,2.0,29.0,32.524528239
4470,0,23300,61496.0,102823.0,HomeImp,ProfExe,18.0,0.0,0.0,649.74710438,1.0,24.0,20.872560266
3846,0,20100,104183.0,139637.0,HomeImp,ProfExe,10.0,0.0,0.0,162.00418077,1.0,23.0,34.624202813
2059,0,13000,61865.0,72045.0,DebtCon,ProfExe,0.0,0.0,0.0,172.69668464,2.0,34.0,42.565582285
87,1,4000,58000.0,69440.0,HomeImp,Other,3.5,0.0,1.0,168.66666667,0.0,18.0,
5656,1,40000,76769.0,129000.0,DebtCon,Sales,30.0,0.0,0.0,286.3,2.0,35.0,
3298,0,17600,53707.0,80407.0,DebtCon,Other,17.0,1.0,0.0,185.97822083,0.0,21.0,36.494053926
3629,1,19000,93050.0,118000.0,DebtCon,Office,1.0,0.0,0.0,40.566666667,0.0,10.0,
3055,1,16600,42259.0,,DebtCon,Other,1.5,1.0,3.0,209.96666667,0.0,20.0,
2450,0,14700,10098.0,51653.0,DebtCon,ProfExe,3.0,0.0,0.0,302.652472,0.0,16.0,18.423923816
5954,0,88900,48919.0,93371.0,DebtCon,Other,15.0,0.0,1.0,205.65015947,0.0,15.0,34.818261819
97,0,4000,67625.0,80698.0,HomeImp,Mgr,11.0,,1.0,212.34930388,0.0,25.0,39.128717628
3596,0,18900,68315.0,98175.0,HomeImp,Mgr,14.0,0.0,0.0,161.33333333,0.0,28.0,
5839,0,50700,,83365.0,HomeImp,Self,9.0,0.0,0.0,190.22925104,0.0,21.0,25.655976854
1248,0,10200,60180.0,72370.0,DebtCon,Mgr,5.0,,,125.29486665,,23.0,42.504613543
1659,0,11800,32257.0,59515.0,DebtCon,Office,23.0,0.0,0.0,231.59994452,0.0,29.0,25.701276422
3715,1,19600,109500.0,136000.0,DebtCon,ProfExe,12.0,2.0,0.0,183.96666667,3.0,32.0,
4097,0,21400,49459.0,69461.0,DebtCon,Other,25.0,0.0,0.0,314.6389579,2.0,32.0,35.982083645
5495,0,33500,37843.0,80771.0,DebtCon,Other,10.0,,,107.99711121,,23.0,33.96233051
4817,0,25200,26255.0,50963.0,DebtCon,Other,24.0,0.0,0.0,302.43122405,,12.0,31.258328648
1667,0,11900,44142.0,54299.0,HomeImp,Other,22.0,0.0,0.0,123.47114722,0.0,22.0,37.154902302
2675,0,15200,71233.0,84439.0,DebtCon,Other,1.0,0.0,0.0,242.98332141,2.0,26.0,32.210050357
3716,0,19600,33284.0,61824.0,DebtCon,Other,14.0,0.0,0.0,119.47307291,1.0,17.0,37.784523666
1648,0,11800,79131.0,102263.0,HomeImp,ProfExe,5.0,0.0,0.0,105.25389259,0.0,34.0,36.070978869
3432,0,18100,27239.0,39723.0,DebtCon,Mgr,17.0,0.0,0.0,111.53221405,1.0,16.0,24.449452808
824,0,8600,58846.0,72733.0,DebtCon,ProfExe,14.0,0.0,0.0,233.17160046,3.0,32.0,39.775087851
4453,0,23200,184526.0,237546.0,DebtCon,ProfExe,2.0,0.0,0.0,291.6334148,0.0,26.0,39.483913745
3038,0,16500,74263.0,98922.0,DebtCon,Office,0.0,0.0,0.0,139.83124654,3.0,20.0,31.814429354
2510,0,14900,48649.0,81342.0,DebtCon,Mgr,3.0,0.0,0.0,110.05673141,0.0,8.0,28.802398701
4117,0,21500,90000.0,111500.0,DebtCon,Other,24.0,0.0,0.0,243.5,1.0,27.0,
5750,0,43500,,51496.0,DebtCon,Other,,6.0,,109.27055956,,20.0,26.625879351
3019,0,16500,64081.0,100796.0,HomeImp,ProfExe,22.0,0.0,1.0,243.94168588,1.0,24.0,38.327816354
3884,1,20300,66667.0,92158.0,DebtCon,ProfExe,9.0,3.0,1.0,174.89210564,2.0,64.0,40.545680998
567,0,7500,72097.0,69408.0,HomeImp,Sales,4.0,1.0,0.0,155.39196223,1.0,23.0,41.600983364
3674,0,19300,33970.0,102792.0,HomeImp,Other,6.0,0.0,0.0,145.02024526,0.0,14.0,31.874217469
5218,0,28200,100353.0,131386.0,DebtCon,Office,9.0,0.0,0.0,146.06548333,0.0,28.0,38.679207625
5796,0,48200,93127.0,159179.0,DebtCon,Other,16.0,0.0,0.0,216.00862038,8.0,19.0,38.128228035
1589,1,11500,62000.0,83000.0,DebtCon,,0.0,5.0,1.0,177.56666667,2.0,34.0,
4596,0,24000,239568.0,266430.0,HomeImp,Self,7.0,0.0,0.0,243.73241747,3.0,50.0,35.871958946
5446,1,32300,167000.0,221100.0,DebtCon,Mgr,4.0,0.0,0.0,185.7,3.0,21.0,
2469,0,14800,100255.0,116160.0,DebtCon,Other,10.0,0.0,0.0,184.77721416,0.0,26.0,34.483990385
3687,0,19400,53000.0,82800.0,DebtCon,Other,18.0,0.0,0.0,206.96666667,1.0,22.0,
2436,0,14600,6871.0,52457.0,DebtCon,ProfExe,4.0,0.0,0.0,317.24400167,0.0,16.0,17.617908723
5890,0,58900,40100.0,70672.0,DebtCon,Other,3.0,0.0,0.0,112.31951405,0.0,20.0,30.388430585
2888,0,16000,42000.0,63400.0,HomeImp,Office,3.5,0.0,0.0,123.8,0.0,18.0,
5106,0,27300,,43277.0,DebtCon,Other,9.0,0.0,,101.88661478,,14.0,20.808196179
586,1,7500,39600.0,42000.0,DebtCon,Self,1.0,0.0,0.0,47.7,1.0,15.0,
3207,0,17200,52011.0,65800.0,DebtCon,Other,7.0,0.0,1.0,120.32397922,2.0,48.0,30.556511873
5258,0,28600,26189.0,50409.0,DebtCon,Other,36.0,0.0,0.0,287.49617332,0.0,23.0,38.644394598
5699,0,41500,97536.0,158739.0,DebtCon,Other,13.0,,1.0,212.77443455,3.0,31.0,42.301907236
179,1,5000,78893.0,82600.0,HomeImp,Mgr,16.0,0.0,0.0,133.9,1.0,34.0,
1581,0,11500,53151.0,71645.0,HomeImp,Other,7.0,0.0,0.0,135.80047603,0.0,16.0,35.851614414
2259,0,13800,75142.0,95667.0,DebtCon,Mgr,19.0,0.0,0.0,230.45755435,10.0,24.0,33.383314175
1474,0,11000,60123.0,74887.0,HomeImp,Other,3.0,0.0,1.0,242.24976115,2.0,16.0,37.680169764
1546,1,11300,29000.0,59900.0,HomeImp,Mgr,3.0,1.0,0.0,91.633333333,4.0,11.0,
3872,0,20300,59809.0,107994.0,DebtCon,ProfExe,15.0,0.0,3.0,263.99129317,0.0,36.0,26.50856379
5481,0,33100,238018.0,44379.0,DebtCon,Mgr,3.0,0.0,2.0,195.36525989,3.0,49.0,40.415598855
3456,0,18200,78077.0,105522.0,DebtCon,ProfExe,0.0,0.0,0.0,278.44302157,2.0,22.0,38.939650897
160,1,5000,16600.0,25250.0,HomeImp,Other,6.0,0.0,0.0,88.7,1.0,3.0,
584,0,7500,49100.0,85650.0,HomeImp,Other,18.0,0.0,0.0,178.33466667,0.0,29.0,
4281,0,22300,93305.0,143672.0,DebtCon,ProfExe,21.0,0.0,0.0,176.4166175,0.0,25.0,40.471092138
3529,0,18600,100144.0,153751.0,HomeImp,ProfExe,4.0,0.0,0.0,93.662170489,0.0,16.0,34.892733618
2010,0,12900,19688.0,77998.0,DebtCon,ProfExe,20.0,0.0,2.0,407.26116688,0.0,12.0,22.839078993
4347,1,22600,155056.0,187000.0,DebtCon,Mgr,0.1,0.0,0.0,253.6,0.0,27.0,
5536,0,34800,138680.0,190729.0,DebtCon,ProfExe,21.0,0.0,0.0,198.12333421,0.0,21.0,35.577239252
2529,1,15000,49200.0,72900.0,DebtCon,Other,10.0,0.0,0.0,174.03329961,1.0,16.0,
77,0,3900,52825.0,63000.0,DebtCon,ProfExe,8.0,0.0,4.0,171.66666667,1.0,31.0,
3752,0,19900,68830.0,107598.0,DebtCon,Office,10.0,0.0,0.0,202.93419537,2.0,13.0,30.957516266
721,0,8200,58536.0,66546.0,DebtCon,Other,1.0,0.0,2.0,118.39735837,2.0,17.0,34.71164955
4449,0,23100,72712.0,185787.0,,Other,10.0,0.0,0.0,362.18170443,1.0,16.0,31.86715522
613,0,7700,,68131.0,HomeImp,Office,1.0,0.0,0.0,56.609906288,0.0,3.0,40.499820445
3232,0,17300,79412.0,114906.0,DebtCon,Mgr,17.0,0.0,0.0,247.3605705,4.0,30.0,36.536435564
2639,0,15100,101378.0,143229.0,HomeImp,ProfExe,12.0,0.0,0.0,129.53731519,4.0,21.0,36.776212768
3626,1,19000,64758.0,119780.0,DebtCon,ProfExe,19.0,0.0,4.0,349.0,0.0,20.0,
4632,0,24300,,144123.0,,,,,,,,,15.529230143
328,0,6000,79046.0,103048.0,HomeImp,Other,0.0,0.0,0.0,181.69653802,0.0,32.0,37.289989924
4782,1,25000,75110.0,114208.0,DebtCon,Mgr,3.0,2.0,0.0,83.052647472,1.0,27.0,45.743949059
3576,0,18800,96272.0,163250.0,DebtCon,Mgr,2.0,0.0,0.0,204.49258593,1.0,19.0,37.868355391
2542,1,15000,57900.0,88200.0,DebtCon,ProfExe,10.0,,,,,,
1486,0,11100,47689.0,52910.0,HomeImp,Mgr,21.0,1.0,1.0,224.48075013,1.0,18.0,34.947076581
3554,0,18700,136790.0,178135.0,DebtCon,Mgr,12.0,0.0,0.0,246.95441969,0.0,21.0,30.11861356
767,0,8400,43589.0,49950.0,DebtCon,Office,9.0,0.0,0.0,202.70454037,0.0,23.0,33.592318942
3343,0,17800,83080.0,108348.0,HomeImp,ProfExe,1.0,0.0,0.0,132.6098608,0.0,25.0,36.459087678
4080,0,21300,68544.0,89908.0,DebtCon,Other,3.0,0.0,0.0,101.77402013,2.0,30.0,32.825450581
1795,0,12200,57785.0,72971.0,DebtCon,Other,2.0,0.0,0.0,166.89946021,1.0,16.0,34.709643927
3838,1,20100,16755.0,29412.0,HomeImp,Other,3.0,1.0,0.0,62.050110801,2.0,21.0,58.132182899
3533,0,18600,39783.0,59196.0,DebtCon,Other,17.0,0.0,0.0,279.81006654,0.0,21.0,29.774806835
1559,0,11400,75705.0,90727.0,DebtCon,Mgr,5.0,0.0,0.0,143.10103259,2.0,27.0,42.169926729
3979,0,20800,58440.0,99244.0,DebtCon,Office,1.0,0.0,4.0,174.95857724,0.0,46.0,37.488545687
2121,0,13300,81574.0,103760.0,HomeImp,ProfExe,6.0,0.0,0.0,118.91849399,0.0,27.0,24.769621931
1307,0,10500,60145.0,63268.0,HomeImp,Other,4.0,0.0,0.0,122.49607792,0.0,34.0,36.736870753
4513,0,23500,147696.0,118200.0,,ProfExe,4.0,0.0,0.0,103.67278586,2.0,34.0,30.361711413
3709,0,19500,10506.0,70945.0,DebtCon,Office,,0.0,0.0,247.79199149,0.0,22.0,39.755605133
1205,0,10000,133879.0,157446.0,HomeImp,ProfExe,6.0,0.0,1.0,421.36287218,1.0,42.0,30.606998702
3768,1,20000,27900.0,,HomeImp,Mgr,21.0,,,,,,
1609,0,11600,28654.0,47042.0,DebtCon,Other,10.0,,0.0,158.0847883,7.0,29.0,38.477504842
4293,0,22400,72866.0,95734.0,DebtCon,Mgr,5.0,0.0,0.0,75.955735269,7.0,23.0,37.50722389
5752,1,43500,,855909.0,HomeImp,Other,16.0,0.0,0.0,196.40363636,0.0,23.0,42.985408377
1472,0,11000,54641.0,65705.0,DebtCon,Other,5.0,0.0,0.0,323.19292763,0.0,10.0,33.299628394
4855,0,25500,79689.0,117577.0,DebtCon,ProfExe,9.0,0.0,0.0,114.96849873,0.0,19.0,26.484886371
2508,0,14900,97930.0,113886.0,DebtCon,Office,3.0,0.0,0.0,267.8272583,0.0,33.0,28.420293345
3636,0,19000,105729.0,172555.0,DebtCon,Office,6.0,0.0,0.0,216.43903593,4.0,23.0,41.046748124
4397,0,22900,41279.0,59993.0,DebtCon,Other,0.0,0.0,0.0,111.23759721,0.0,17.0,20.929729402
5045,1,26800,138216.0,170052.0,DebtCon,ProfExe,10.0,0.0,0.0,199.73871138,1.0,29.0,76.421478047
2524,1,15000,63000.0,100050.0,DebtCon,Other,,1.0,0.0,135.3,1.0,20.0,
697,0,8100,46380.0,58745.0,HomeImp,Other,7.0,0.0,0.0,78.360087635,0.0,18.0,22.375341167
1508,0,11100,54496.0,71895.0,HomeImp,Other,6.0,0.0,0.0,125.76577489,0.0,16.0,35.506774068
5294,0,29200,116202.0,160084.0,DebtCon,ProfExe,6.0,0.0,0.0,124.12146165,3.0,26.0,32.644529835
3463,0,18300,55584.0,95236.0,,ProfExe,10.0,0.0,0.0,,1.0,15.0,24.590633188
3500,0,18500,46555.0,69186.0,DebtCon,ProfExe,19.0,0.0,0.0,187.23013253,0.0,22.0,38.188143858
2248,0,13800,57481.0,89421.0,DebtCon,ProfExe,9.0,0.0,0.0,183.10936064,0.0,19.0,22.643395545
415,0,6500,58689.0,72557.0,DebtCon,Other,0.0,0.0,1.0,94.00805286,2.0,18.0,34.898413066
2082,0,13100,97287.0,123281.0,DebtCon,Other,9.0,0.0,0.0,162.99374391,0.0,26.0,34.178345675
4146,1,21600,154991.0,,DebtCon,Self,,2.0,4.0,165.60083001,0.0,43.0,38.014917273
2749,0,15500,97596.0,119326.0,DebtCon,Office,0.0,,3.0,254.70773261,1.0,30.0,40.987300926
49,0,3000,47000.0,56400.0,HomeImp,Office,21.0,0.0,0.0,201.86666667,0.0,20.0,
1256,0,10200,38223.0,60728.0,DebtCon,Mgr,,,,,,,35.347853825
4615,0,24200,49798.0,67458.0,DebtCon,Other,6.0,0.0,0.0,68.931110225,2.0,18.0,36.46436586
280,0,5700,71556.0,79538.0,HomeImp,Other,2.0,0.0,0.0,92.643084556,0.0,15.0,41.21001247
3062,0,16600,69644.0,100411.0,DebtCon,Office,0.0,0.0,0.0,149.09522704,4.0,19.0,29.725746822
2484,0,14800,60573.0,93187.0,DebtCon,Other,0.0,0.0,0.0,30.009474259,2.0,3.0,39.080207117
862,0,8700,51033.0,58513.0,DebtCon,Office,2.0,0.0,0.0,181.8697515,0.0,20.0,37.879278335
5849,0,51100,28312.0,82300.0,HomeImp,Other,3.0,2.0,0.0,269.33597552,6.0,14.0,41.087535376
5680,0,40700,150283.0,208676.0,HomeImp,ProfExe,5.0,0.0,0.0,152.10227147,0.0,31.0,36.90999415
1408,0,10800,75378.0,86060.0,DebtCon,Mgr,6.0,0.0,0.0,102.66507078,0.0,23.0,30.09500969
1227,0,10100,72136.0,89437.0,DebtCon,,5.0,0.0,0.0,205.73712524,0.0,15.0,30.798763531
996,0,9400,81596.0,116738.0,HomeImp,Office,28.0,0.0,0.0,338.62903535,1.0,38.0,34.169513676
4981,0,26400,79163.0,123792.0,DebtCon,Office,0.0,0.0,0.0,310.61455492,0.0,24.0,38.109978597
2233,0,13700,74015.0,113766.0,DebtCon,Other,7.0,0.0,0.0,75.892415281,2.0,14.0,36.395366326
1462,1,11000,54100.0,70438.0,DebtCon,Self,2.0,3.0,1.0,115.6,1.0,25.0,
1514,0,11100,43167.0,60209.0,DebtCon,Other,3.0,0.0,1.0,80.368196976,0.0,20.0,37.490798825
2692,0,15300,81500.0,102000.0,HomeImp,ProfExe,3.5,0.0,0.0,123.76666667,1.0,25.0,
4531,0,23600,82407.0,106431.0,DebtCon,Other,,0.0,0.0,169.80527106,0.0,24.0,39.488844436
1101,0,9800,55539.0,73560.0,DebtCon,Office,4.0,0.0,0.0,85.900936244,1.0,14.0,26.331619061
5919,0,68000,191000.0,288000.0,DebtCon,Self,11.0,0.0,0.0,218.1,3.0,25.0,
4334,0,22500,,24811.0,DebtCon,ProfExe,7.0,0.0,0.0,97.536619949,1.0,19.0,19.472272471
880,0,8800,101717.0,122299.0,HomeImp,Other,11.0,,,402.74048173,1.0,49.0,38.421427581
404,1,6500,48000.0,61000.0,DebtCon,Other,1.0,1.0,0.0,97.299756098,6.0,38.0,
598,0,7600,58622.0,77726.0,HomeImp,Other,15.0,0.0,0.0,249.63376067,2.0,36.0,34.882066439
1564,0,11400,43530.0,56600.0,HomeImp,Other,21.0,0.0,0.0,114.98297904,0.0,23.0,39.481662901
4893,0,25700,50800.0,85000.0,DebtCon,Other,23.0,1.0,2.0,184.26666667,1.0,20.0,
1054,0,9700,29094.0,51990.0,,Other,30.0,0.0,0.0,246.19523933,0.0,19.0,20.743364711
3785,0,20000,,64928.84,HomeImp,Office,8.0,0.0,0.0,122.66666667,2.0,5.0,
1947,0,12700,159661.0,183244.0,DebtCon,ProfExe,7.0,,1.0,210.11522091,4.0,26.0,43.768191776
418,0,6600,,48800.0,HomeImp,,0.0,0.0,0.0,,0.0,0.0,12.219436152
2250,0,13800,77130.0,127000.0,DebtCon,ProfExe,15.0,0.0,0.0,296.33333333,0.0,19.0,
5593,0,37000,34085.0,70596.0,DebtCon,ProfExe,3.0,0.0,0.0,195.36338382,2.0,18.0,25.59242395
1884,1,12500,69192.0,105300.0,DebtCon,Mgr,4.0,0.0,0.0,282.03333333,1.0,23.0,
4048,0,21200,109747.0,174666.0,DebtCon,Office,7.0,0.0,0.0,211.8072267,3.0,24.0,40.39483989
882,0,8800,,32221.0,DebtCon,Other,0.0,0.0,0.0,276.84193488,0.0,14.0,24.198678371
3317,0,17600,48487.0,65665.0,DebtCon,Other,6.0,0.0,0.0,100.17400375,2.0,15.0,43.769684913
1646,0,11800,118053.0,125325.0,DebtCon,Self,5.0,0.0,0.0,181.17206513,0.0,18.0,33.200397325
4434,1,23000,47000.0,78000.0,DebtCon,Other,17.8,2.0,1.0,100.46666667,0.0,28.0,
1229,0,10100,126358.0,180305.0,DebtCon,Other,8.0,0.0,0.0,199.35052965,1.0,20.0,32.033628789
3348,0,17800,58942.0,91483.0,HomeImp,ProfExe,5.0,0.0,0.0,123.73667435,0.0,13.0,28.155959991
5936,0,78700,22762.0,102997.0,HomeImp,,25.0,0.0,0.0,146.63284161,0.0,13.0,34.300201816
564,1,7500,32070.0,36811.0,DebtCon,Other,1.0,1.0,0.0,228.03600011,0.0,6.0,30.162214113
3795,0,20000,,128042.0,HomeImp,Other,0.0,0.0,0.0,314.53333333,3.0,21.0,
5297,0,29200,99600.0,143000.0,DebtCon,Other,15.0,0.0,0.0,232.33333333,1.0,40.0,
2441,0,14600,63475.0,89430.0,HomeImp,Other,,0.0,0.0,286.30181489,0.0,19.0,28.638062771
2624,1,15100,45351.0,65481.0,DebtCon,Other,4.0,0.0,0.0,91.715292521,9.0,18.0,39.070153046
2336,0,14100,51723.0,77207.0,DebtCon,ProfExe,21.0,0.0,0.0,199.53304804,0.0,15.0,25.092147219
2924,1,16100,33209.0,52000.0,DebtCon,Other,8.0,0.0,0.0,91.3,1.0,15.0,
2429,0,14600,206126.0,235912.0,HomeImp,ProfExe,10.0,0.0,0.0,236.50811644,0.0,21.0,30.181217161
636,0,7900,,67081.0,HomeImp,Office,1.0,0.0,0.0,59.081541425,0.0,4.0,41.077878217
578,1,7500,,40150.0,HomeImp,Other,5.0,0.0,0.0,,1.0,0.0,
3447,0,18200,97146.0,124195.0,DebtCon,Office,24.0,0.0,0.0,278.3074217,2.0,17.0,32.721694978
3350,0,17800,100277.0,163702.0,,Other,,1.0,,256.85447121,,24.0,36.354036449
5540,0,35000,240994.0,39401.0,DebtCon,Mgr,3.0,0.0,1.0,210.50181736,3.0,50.0,42.967511635
5286,0,28900,109888.0,182229.0,DebtCon,Sales,16.0,0.0,0.0,302.22641765,1.0,30.0,33.319061895
1014,0,9400,77410.0,116693.0,DebtCon,Office,0.0,0.0,0.0,245.08365185,0.0,37.0,17.176900657
155,1,5000,,132000.0,HomeImp,Other,17.5,0.0,2.0,121.9,0.0,14.0,
5725,0,42500,104027.0,158425.0,DebtCon,Other,14.0,,0.0,224.60137563,3.0,31.0,42.68375126
966,0,9300,75425.0,109040.0,DebtCon,Office,2.0,0.0,0.0,235.9462106,0.0,38.0,17.875259065
2016,0,12900,18106.0,37881.0,DebtCon,Mgr,8.0,0.0,0.0,134.38410886,0.0,10.0,20.515961862
5170,0,27800,96332.0,123598.0,DebtCon,ProfExe,1.0,0.0,0.0,190.3137746,2.0,38.0,33.855895472
825,0,8600,41126.0,55500.0,DebtCon,Other,6.0,0.0,0.0,73.033333333,1.0,11.0,
1777,0,12100,31400.0,48000.0,DebtCon,Other,6.0,1.0,0.0,107.53333333,2.0,16.0,
4777,1,25000,86000.0,120000.0,DebtCon,Mgr,6.0,2.0,1.0,105.53333333,8.0,16.0,
2253,0,13800,31974.0,44417.0,HomeImp,Other,7.0,0.0,0.0,76.933122961,1.0,12.0,30.422429425
2507,0,14900,49849.0,70075.0,DebtCon,Office,0.0,0.0,0.0,153.69186903,0.0,25.0,30.900915596
5146,0,27600,112753.0,155166.0,DebtCon,ProfExe,6.0,0.0,0.0,124.9909552,3.0,26.0,32.088681352
3124,0,16900,78455.0,121450.0,,,,,,,,,33.742374549
5132,0,27600,73846.0,100216.0,DebtCon,ProfExe,12.0,0.0,0.0,282.37066144,1.0,33.0,38.191251339
4123,0,21500,94310.0,142986.0,DebtCon,ProfExe,22.0,1.0,0.0,170.20499962,0.0,25.0,39.566646239
3043,0,16500,45441.0,76145.0,DebtCon,Mgr,4.0,0.0,0.0,124.03338316,1.0,8.0,28.173450676
422,0,6600,,46516.0,HomeImp,,0.0,0.0,0.0,,0.0,0.0,14.845990728
1926,0,12700,29471.0,48362.0,HomeImp,Other,9.0,0.0,0.0,79.902871414,0.0,4.0,36.020607901
3165,1,17000,56800.0,82000.0,DebtCon,ProfExe,22.0,0.0,5.0,320.6,4.0,28.0,
2024,0,13000,72931.0,96803.0,DebtCon,Other,6.0,0.0,0.0,208.67289177,2.0,18.0,41.052235012
4712,0,24900,51155.0,83000.0,DebtCon,Other,9.0,1.0,1.0,139.03333333,3.0,30.0,
4062,0,21300,133942.0,282972.0,HomeImp,Mgr,3.0,0.0,0.0,197.14819053,0.0,15.0,30.545400667
